Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1CC2CA,2022.09,537.211,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2022.12,547.353,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2023.03,502.576,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2023.06,540.495,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2023.09,490.352,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2023.12,556.008,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2024.03,506.893,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2024.06,560.631,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2024.09,481.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2024.12,499.299,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CA,2025.03,468.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF1CC2CS,2016.06,586.399,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2016.09,577.941,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2016.12,571.523,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2017.03,572.279,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2017.06,553.194,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2017.09,541.03,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2017.12,592.754,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2018.03,530.018,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2018.06,556.048,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2018.09,541.341,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2018.12,565.895,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2019.03,527.25,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2019.06,549.739,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2019.09,524.132,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2019.12,516.651,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2020.03,444.847,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2020.06,348.318,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2020.09,503.119,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2020.12,475.924,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2021.03,468.887,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2021.06,490.221,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2021.09,451.072,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2021.12,529.063,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2022.03,512.511,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2022.06,527.968,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2022.09,537.211,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2022.12,547.353,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2023.03,502.576,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2023.06,540.495,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2023.09,490.352,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2023.12,556.008,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2024.03,506.893,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2024.06,560.631,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2024.09,481.357,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2024.12,499.299,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CS,2025.03,468.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Seasonally adjusted,
BDCQ.SF1CC2CT,2016.06,594.78,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2016.09,580.498,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2016.12,572.394,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2017.03,564.623,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2017.06,556.828,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2017.09,549.777,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2017.12,546.893,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2018.03,545.4,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2018.06,547.685,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2018.09,549.573,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2018.12,550.366,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2019.03,544.781,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2019.06,538.164,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2019.09,526.326,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2019.12,515.171,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2020.03,507.711,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2020.06,505.357,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2020.09,495.499,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2020.12,485.004,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.03,472.093,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.06,471.831,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.09,484.155,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2021.12,502.005,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2022.03,519.017,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
